0.622966913,0,Jigsaw
0.627052549,-0.086552998,Locky
0.556566646,-0.147312451,TeslaCrypt
0.56793292,-0.118937567,Cerber
0.564627325,-0.154312931,TeslaCrypt
0.44783279,-0.076922026,Jigsaw
0.722009175,0.180583317,Petya
0.38793447,-0.07437593,Bengin
0.663484581,-0.085679993,Locky
0.390304378,-0.074428895,Bengin
0.481783296,-0.086312405,Reveton
0.558721608,-0.116177719,Cerber
0.559157717,-0.116128007,Cerber
0.651869443,-0.073251838,Bengin
0.559740138,-0.115581972,Cerber
0.461044615,-0.114611732,Cerber
0.661694134,-0.108920703,Locky
0.554975227,-0.116333299,Cerber
0.38464396,0,Locky
0.560544279,-0.11584949,Cerber
0.389805698,-0.085388171,Reveton
0.218115191,-0.15873741,CryptoWall
